entry_date,exit_date,symbol,spread_type,direction,entry_price,exit_price,entry_vix,exit_vix,position_size,pnl_pct,pnl_dollar,hold_days,exit_reason,vrp_at_entry,regime_at_entry,size_multiplier
2022-04-05 04:00:00,2022-04-11 04:00:00,SPY,bull_put,long,451.03,439.92,21.03,24.37,144.0,-0.3,-43.199999999999996,6,stop_loss,0.00789700274295263,RISK_ON,0.72
2022-04-12 04:00:00,2022-04-19 04:00:00,SPY,bear_call,short,438.29,445.04,24.26,21.37,119.48159999999999,-0.3,-35.84448,7,stop_loss,0.06484544337739259,CAUTIOUS,0.6
2022-04-20 04:00:00,2022-04-21 04:00:00,SPY,bull_put,long,444.71,438.06,20.32,22.68,238.10293248,-0.3,-71.430879744,1,stop_loss,0.035462689155887295,RISK_ON,1.2
2022-07-12 04:00:00,2022-07-19 04:00:00,SPY,bear_call,short,380.83,392.27,27.29,24.5,196.99049280511997,-0.3,-59.097147841535985,7,stop_loss,0.0019240352712561193,NEUTRAL,1.0
2022-07-19 04:00:00,2022-07-21 04:00:00,SPY,bull_put,long,392.27,398.79,24.5,23.11,234.9702598179471,0.25907113296079537,60.874011423128,2,take_profit,0.022186430965725895,RISK_ON,1.2
2022-07-26 04:00:00,2022-07-27 04:00:00,SPY,bear_call,short,390.89,401.04,24.69,23.24,118.21561804605109,-0.3,-35.464685413815324,1,stop_loss,0.060817308515525526,CAUTIOUS,0.6
2022-08-02 04:00:00,2022-08-03 04:00:00,SPY,bull_put,long,408.06,414.45,23.93,21.95,196.31673636847552,0.24221528745711185,47.55091473213234,1,take_profit,0.04379884841830245,NEUTRAL,1.0
2022-08-09 04:00:00,2022-08-10 04:00:00,SPY,bull_put,long,411.35,419.99,21.77,19.74,197.26775466311818,0.3,59.18032639893545,1,take_profit,0.03119952693944472,NEUTRAL,1.0
2022-08-16 04:00:00,2022-08-19 04:00:00,SPY,bull_put,long,429.7,422.14,19.69,20.6,119.07081671465812,-0.3,-35.72124501439743,3,stop_loss,0.03175770062268013,CAUTIOUS,0.6
2022-08-23 04:00:00,2022-08-25 04:00:00,SPY,bull_put,long,412.35,419.51,24.11,21.78,118.64216177448534,0.2720071664082353,32.27151824082521,2,take_profit,0.05399708713521725,CAUTIOUS,0.6
2022-08-30 04:00:00,2022-09-02 04:00:00,SPY,bear_call,short,398.21,392.24,26.21,25.47,59.51470999668762,0.23568134401446364,14.026506840650374,3,take_profit,0.0565178746249953,RISK_OFF,0.3
2022-09-07 04:00:00,2022-09-09 04:00:00,SPY,bear_call,short,397.78,406.6,24.64,22.79,198.66289679243846,-0.3,-59.59886903773153,2,stop_loss,0.033661365277899036,NEUTRAL,1.0
2022-09-14 04:00:00,2022-09-15 04:00:00,SPY,bear_call,short,394.6,390.12,26.16,26.27,50.0,0.17326830305453972,8.663415152726985,1,take_profit,0.01252507891741042,RISK_OFF,0.126
2022-09-21 04:00:00,2022-09-23 04:00:00,SPY,bull_put,long,377.39,367.95,27.99,29.92,59.2932563144215,-0.3,-17.787976894326448,2,stop_loss,0.029372428293705455,RISK_OFF,0.3
2022-11-01 04:00:00,2022-11-02 04:00:00,SPY,bull_put,long,384.52,374.87,25.81,25.86,118.37305690611106,-0.3,-35.51191707183332,1,stop_loss,0.004928720946455745,NEUTRAL,0.6
2022-11-08 05:00:00,2022-11-09 05:00:00,SPY,bull_put,long,382.0,374.13,25.54,26.09,117.94691390124906,-0.3,-35.38407417037472,1,stop_loss,0.005846356275176046,NEUTRAL,0.6
2022-12-09 05:00:00,2022-12-12 05:00:00,SPY,bull_put,long,393.28,398.95,22.83,25.0,58.76115250560228,0.21280058084893289,12.504407384544894,3,take_profit,0.04752416197146392,RISK_OFF,0.3
2022-12-27 05:00:00,2022-12-28 05:00:00,SPY,bear_call,short,381.4,376.66,21.65,22.14,116.54270326398084,0.18662353914289087,21.749611744403843,1,take_profit,0.007120325627473861,CAUTIOUS,0.6
2022-12-16 05:00:00,2022-12-28 05:00:00,SPY,bear_call,short,383.27,376.66,22.62,22.14,94.13788631985528,0.2932549148120107,27.60639783331191,12,take_profit,0.01719749118595959,CAUTIOUS,0.48
2023-01-04 05:00:00,2023-01-05 05:00:00,SPY,bear_call,short,383.76,379.38,22.01,22.46,59.132315007375844,0.17173396264532645,10.15502677660836,1,take_profit,0.03675591914322032,RISK_OFF,0.3
2023-01-11 05:00:00,2023-01-19 05:00:00,SPY,bull_put,long,395.52,388.64,21.09,20.52,197.31081722678496,-0.3,-59.19324516803549,8,stop_loss,0.013489114173494576,NEUTRAL,1.0
2023-01-19 05:00:00,2023-01-20 05:00:00,SPY,bear_call,short,388.64,395.88,20.52,19.85,117.67617139405453,-0.3,-35.302851418216356,1,stop_loss,0.033910279639027624,CAUTIOUS,0.6
2023-01-26 05:00:00,2023-02-01 05:00:00,SPY,bull_put,long,404.75,410.8,18.73,17.87,234.5050743540719,0.24581247683755447,57.644273157949286,6,take_profit,0.01680295130569115,RISK_ON,1.2
2023-02-02 05:00:00,2023-02-06 05:00:00,SPY,bull_put,long,416.78,409.83,18.73,19.43,117.94426845493133,-0.3,-35.3832805364794,4,stop_loss,0.017833183671806113,CAUTIOUS,0.6
2023-02-09 05:00:00,2023-02-13 05:00:00,SPY,bull_put,long,407.09,412.83,20.71,20.34,195.8661151474893,0.2259011422535561,44.246379140584374,4,take_profit,0.03933251502244392,NEUTRAL,1.0
2023-02-16 05:00:00,2023-02-21 05:00:00,SPY,bull_put,long,408.28,399.09,20.17,22.87,236.10125127636115,-0.3,-70.83037538290834,5,stop_loss,0.036823956500053184,RISK_ON,1.2
2023-02-24 05:00:00,2023-03-03 05:00:00,SPY,bull_put,long,396.38,404.19,21.67,18.49,117.2006611335857,0.3,35.16019834007571,7,take_profit,0.049938157293554136,CAUTIOUS,0.6
2023-03-03 05:00:00,2023-03-07 05:00:00,SPY,bull_put,long,404.19,398.27,18.49,19.59,235.2451670273332,-0.3,-70.57355010819995,4,stop_loss,0.03359883771522784,RISK_ON,1.2
2023-03-10 05:00:00,2023-03-14 04:00:00,SPY,bear_call,short,385.91,391.73,24.8,23.73,58.3878504561841,-0.3,-17.51635513685523,3,stop_loss,0.08910209008137476,RISK_OFF,0.3
2023-03-17 04:00:00,2023-03-21 04:00:00,SPY,bear_call,short,389.99,398.91,25.51,21.38,50.0,-0.3,-15.0,4,stop_loss,0.0745032751979399,RISK_OFF,0.24
2023-03-24 04:00:00,2023-03-29 04:00:00,SPY,bull_put,long,395.75,401.35,21.74,19.12,193.97584108454325,0.2356783946961776,45.71591483664601,5,take_profit,0.03130343010476583,NEUTRAL,1.0
2023-04-12 04:00:00,2023-04-13 04:00:00,SPY,bull_put,long,408.05,413.47,19.09,17.8,192.0837410861858,0.20588114826877613,39.54642117858622,1,take_profit,0.043304600784454916,NEUTRAL,1.0
2023-04-04 04:00:00,2023-04-13 04:00:00,SPY,bull_put,long,408.67,413.47,19.0,17.8,140.32091475451884,0.20494337621527126,28.75784202340636,9,take_profit,0.008654373606641785,RISK_ON,0.72
2023-04-19 04:00:00,2023-04-25 04:00:00,SPY,bull_put,long,414.14,406.08,16.46,18.76,235.5074935743792,-0.3,-70.65224807231375,6,stop_loss,0.04930111686631447,RISK_ON,1.2
2023-04-26 04:00:00,2023-04-27 04:00:00,SPY,bull_put,long,404.36,412.41,18.84,17.03,194.84319968386973,0.3,58.45295990516092,1,take_profit,0.0731585516824679,NEUTRAL,1.0
2023-05-03 04:00:00,2023-05-05 04:00:00,SPY,bull_put,long,408.02,412.63,18.34,17.19,235.2147106583675,0.17949868762179852,42.22073187251803,2,take_profit,0.058271014650518316,RISK_ON,1.2
2023-05-10 04:00:00,2023-05-18 04:00:00,SPY,bull_put,long,412.85,419.23,16.94,16.05,141.73680493398476,0.25720754507892035,36.45577564440003,8,take_profit,0.025236611606361592,RISK_ON,0.72
2023-05-24 04:00:00,2023-05-26 04:00:00,SPY,bull_put,long,411.09,420.02,20.03,17.95,116.87512388007154,0.3,35.062537164021464,2,take_profit,0.057155498625731105,CAUTIOUS,0.6
2023-05-17 04:00:00,2023-05-26 04:00:00,SPY,bull_put,long,415.23,420.02,16.87,17.95,139.69579494293538,0.18935378501378491,26.451927522954367,9,take_profit,0.02361277400495665,RISK_ON,0.72
2023-06-01 04:00:00,2023-06-02 04:00:00,SPY,bull_put,long,421.82,427.92,15.65,14.6,143.14757639475656,0.22353633778955506,31.99868499073444,1,take_profit,0.029158221754612107,RISK_ON,0.72
2023-06-08 04:00:00,2023-06-12 04:00:00,SPY,bull_put,long,429.13,433.8,13.65,15.01,119.67363121551926,0.16269219250909706,19.46996544797795,4,take_profit,0.01932470218403262,NEUTRAL,0.6
2023-06-15 04:00:00,2023-06-21 04:00:00,SPY,bull_put,long,442.6,434.94,14.5,13.2,83.93508956062651,-0.3,-25.18052686818795,6,stop_loss,0.030988588499245504,CAUTIOUS,0.42
2023-06-23 04:00:00,2023-06-29 04:00:00,SPY,bull_put,long,433.21,438.11,13.44,13.54,143.52612537417215,0.19014760207850487,27.29114857551769,6,take_profit,0.02229496462826032,RISK_ON,0.72
2023-07-10 04:00:00,2023-07-12 04:00:00,SPY,bull_put,long,439.66,446.02,15.07,13.54,198.4484725898351,0.22875453220004777,45.39598751310173,2,take_profit,0.04788815187146206,NEUTRAL,1.0
2023-06-30 04:00:00,2023-07-13 04:00:00,SPY,bull_put,long,443.28,449.56,13.59,13.61,71.9595589568298,0.24972601717958104,17.970174056288354,13,take_profit,0.027243161620658665,CAUTIOUS,0.36
2023-07-17 04:00:00,2023-07-25 04:00:00,SPY,bull_put,long,450.84,455.44,13.48,13.86,201.15498700035948,0.17185915775024185,34.57032664314263,8,take_profit,0.03801277874717722,NEUTRAL,1.0
2023-07-31 04:00:00,2023-08-02 04:00:00,SPY,bull_put,long,457.79,450.13,13.63,16.09,199.4808108860981,-0.3,-59.844243265829434,2,stop_loss,0.056454697129893816,NEUTRAL,1.0
2023-07-24 04:00:00,2023-08-04 04:00:00,SPY,bull_put,long,454.2,446.81,13.91,17.1,118.27913235621136,-0.3,-35.48373970686341,11,stop_loss,0.05284849326433742,CAUTIOUS,0.6
2023-08-07 04:00:00,2023-08-15 04:00:00,SPY,bull_put,long,450.71,442.89,15.77,16.46,119.9639003242611,-0.3,-35.98917009727833,8,stop_loss,0.05926419796840002,CAUTIOUS,0.6
2023-08-14 04:00:00,2023-08-16 04:00:00,SPY,bull_put,long,448.11,439.64,14.82,16.78,237.04866704073996,-0.3,-71.11460011222198,2,stop_loss,0.05361729344639443,RISK_ON,1.2
2023-08-28 04:00:00,2023-08-29 04:00:00,SPY,bull_put,long,442.76,449.16,15.08,14.45,196.61097191876098,0.22042175444936424,43.33733537432798,1,take_profit,0.03274763045063543,NEUTRAL,1.0
2023-08-21 04:00:00,2023-08-29 04:00:00,SPY,bull_put,long,439.34,449.16,17.13,14.45,59.33932754087354,0.3,17.80179826226206,8,take_profit,0.06905190736492013,RISK_OFF,0.3
2023-09-12 04:00:00,2023-09-14 04:00:00,SPY,bull_put,long,445.99,450.36,14.23,12.82,70.61567232594996,0.15863527927486012,11.202136900609084,2,take_profit,0.022444714802397653,CAUTIOUS,0.36
2023-09-05 04:00:00,2023-09-20 04:00:00,SPY,bull_put,long,449.24,438.64,14.01,15.14,143.29478962246338,-0.3,-42.98843688673902,15,stop_loss,0.02220729488984044,RISK_ON,0.72
2023-09-19 04:00:00,2023-09-21 04:00:00,SPY,bull_put,long,442.71,431.39,14.11,17.54,117.8272128527239,-0.3,-35.34816385581717,2,stop_loss,0.019672722743749593,NEUTRAL,0.6
2023-10-03 04:00:00,2023-10-06 04:00:00,SPY,bull_put,long,421.59,429.54,19.78,17.45,117.89507085256709,0.2989585616908762,35.2457408125274,3,take_profit,0.07872568205985347,CAUTIOUS,0.6
2023-09-26 04:00:00,2023-10-06 04:00:00,SPY,bull_put,long,425.88,429.54,18.94,17.45,59.303355559641396,0.16124967870242105,9.56264702996761,10,take_profit,0.061938564246711986,RISK_OFF,0.3
2023-10-17 04:00:00,2023-10-19 04:00:00,SPY,bull_put,long,436.02,426.43,17.88,21.4,117.42873224385589,-0.3,-35.228619673156764,2,stop_loss,0.04971637313764432,CAUTIOUS,0.6
2023-10-10 04:00:00,2023-10-19 04:00:00,SPY,bull_put,long,434.54,426.43,17.03,21.4,142.9732941280713,-0.3,-42.89198823842139,9,stop_loss,0.03566318537209762,RISK_ON,0.72
2023-10-24 04:00:00,2023-10-25 04:00:00,SPY,bull_put,long,423.63,417.55,18.97,20.19,197.01160746408968,-0.3,-59.1034822392269,1,stop_loss,0.06699808286364645,NEUTRAL,1.0
2023-10-31 04:00:00,2023-11-02 04:00:00,SPY,bear_call,short,418.2,430.76,18.14,15.66,117.49772269158309,-0.3,-35.249316807474926,2,stop_loss,0.0419171071454916,NEUTRAL,0.6
2023-12-04 05:00:00,2023-12-11 05:00:00,SPY,bull_put,long,456.69,461.99,13.08,12.63,117.07473088989337,0.19927869670892764,23.330499789286385,7,take_profit,0.031654383627793076,CAUTIOUS,0.6
2023-12-20 05:00:00,2023-12-22 05:00:00,SPY,bull_put,long,468.26,473.65,13.67,13.03,195.59116147894136,0.17986048776320804,35.17912170577478,2,take_profit,0.04269513275767775,NEUTRAL,1.0
2024-01-02 05:00:00,2024-01-12 05:00:00,SPY,bull_put,long,472.65,476.68,13.2,12.7,196.29474391305686,0.1566959060615687,30.75858275258004,10,take_profit,0.03151602841194888,NEUTRAL,1.0
2024-01-16 05:00:00,2024-01-19 05:00:00,SPY,bull_put,long,474.93,482.43,13.84,13.3,236.29189868173015,0.24767701345461438,58.52407176901126,3,take_profit,0.03689684550890758,RISK_ON,1.2
2024-01-24 05:00:00,2024-01-29 05:00:00,SPY,bull_put,long,485.39,491.27,13.14,13.6,237.6964764041864,0.19445841159032204,46.22207924217455,5,take_profit,0.039203413962093134,RISK_ON,1.2
2024-01-31 05:00:00,2024-02-01 05:00:00,SPY,bull_put,long,482.88,489.2,14.35,13.88,119.40290315299931,0.19992206759443318,23.871275275125488,1,take_profit,0.03139609441441635,RISK_ON,0.6
2024-02-20 05:00:00,2024-02-22 05:00:00,SPY,bull_put,long,496.76,507.5,15.42,14.54,195.492618811958,0.3,58.6477856435874,2,take_profit,0.03263801404590985,NEUTRAL,1.0
2024-02-12 05:00:00,2024-02-22 05:00:00,SPY,bull_put,long,500.98,507.5,13.93,14.54,199.48226409383471,0.21744881687599357,43.377182314948854,10,take_profit,0.027957182570756064,NEUTRAL,1.0
2024-02-29 05:00:00,2024-03-07 05:00:00,SPY,bull_put,long,508.08,514.81,13.4,14.44,120.91365807180325,0.2122473917610801,25.66360855403131,7,take_profit,0.012624834590643369,NEUTRAL,0.6
2024-03-14 04:00:00,2024-03-20 04:00:00,SPY,bull_put,long,514.95,520.48,14.4,13.04,168.4883559807778,0.1869336003495477,31.496135000463045,6,take_profit,0.02986605405304485,RISK_ON,0.84
2024-03-07 05:00:00,2024-03-20 04:00:00,SPY,bull_put,long,514.81,520.48,14.44,13.04,72.73297282467097,0.20412946195517254,14.84694260910027,12,take_profit,0.022144952813921245,CAUTIOUS,0.36
2024-04-01 04:00:00,2024-04-04 04:00:00,SPY,bull_put,long,522.16,513.07,13.65,16.35,198.90363923275171,-0.3,-59.67109176982551,3,stop_loss,0.0389753642771552,NEUTRAL,1.0
2024-03-22 04:00:00,2024-04-04 04:00:00,SPY,bull_put,long,521.21,513.07,13.06,16.35,202.96289717627727,-0.3,-60.888869152883174,13,stop_loss,0.03192112780334423,NEUTRAL,1.0
2024-04-08 04:00:00,2024-04-12 04:00:00,SPY,bull_put,long,518.72,510.85,15.19,17.31,200.55169795782308,-0.3,-60.16550938734692,4,stop_loss,0.051303172315948414,NEUTRAL,1.0
2024-04-15 04:00:00,2024-04-19 04:00:00,SPY,bull_put,long,504.45,495.16,19.23,18.71,119.60903266204569,-0.3,-35.8827097986137,4,stop_loss,0.07417609639069113,CAUTIOUS,0.6
2024-04-22 04:00:00,2024-04-23 04:00:00,SPY,bull_put,long,499.72,505.65,16.94,15.69,198.6307335741039,0.18492022291396848,36.73083953008838,1,take_profit,0.05377012341112539,NEUTRAL,1.0
